nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_max_xpu_float32_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_max_xpu_float64_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_max_xpu_float64_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_mean_xpu_float32_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_mean_xpu_float32_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_mean_xpu_float64_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_mean_xpu_float64_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_sum_xpu_float32_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_sum_xpu_float32_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_sum_xpu_float64_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx0_mode_sum_xpu_float64_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_max_xpu_float32_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_max_xpu_float32_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_max_xpu_float64_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_max_xpu_float64_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_mean_xpu_float32_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_mean_xpu_float32_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_mean_xpu_float64_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_mean_xpu_float64_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_sum_xpu_float32_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_sum_xpu_float32_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_sum_xpu_float64_int32 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
nn/test_embedding_xpu.py|test_embedding_bag_out_of_bounds_idx_padding_idx_0_mode_sum_xpu_float64_int64 | CUDA implementation has no such functionality due to performance consideration.; skipped by CUDA for performance; @skipCUDAIf(True, "no out-of-bounds check on CUDA for perf.")
test_transformers_xpu.py|test_mem_eff_attention_large_seq_len_uniform_attention_xpu | Efficient attention is not supported.
test_transformers_xpu.py|test_mem_eff_attention_fail_with_batch_size_geq_65536 | AssertionError("Torch not compiled with CUDA enabled")
test_transformers_xpu.py|test_disable_fastpath_xpu | https://github.com/intel/torch-xpu-ops/issues/761; AssertionError: False is not true; CPU fallback failure. To support aten::transformer_encoder_layer_forward with proper priority.
test_transformers_xpu.py|test_with_nested_tensor_input_xpu | NestedTensorXPU not supported; Could not run 'aten::_to_copy' with arguments from the 'NestedTensorXPU' backend
test_transformers_xpu.py|test_scaled_dot_product_attention_4D_input_dim_no_attn_mask_dropout_p_0_2_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_4D_input_dim_4D_causal_attn_mask_dropout_p_0_5_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_4D_input_dim_4D_causal_attn_mask_dropout_p_0_2_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_4D_input_dim_2D_causal_attn_mask_dropout_p_0_5_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_4D_input_dim_2D_causal_attn_mask_dropout_p_0_2_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_4D_input_dim_2D_attn_mask_dropout_p_0_5_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_4D_input_dim_2D_attn_mask_dropout_p_0_2_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_3D_input_dim_no_attn_mask_dropout_p_0_5_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_3D_input_dim_no_attn_mask_dropout_p_0_2_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_3D_input_dim_3D_causal_attn_mask_dropout_p_0_5_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_3D_input_dim_3D_causal_attn_mask_dropout_p_0_2_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_3D_input_dim_2D_causal_attn_mask_dropout_p_0_5_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_3D_input_dim_2D_causal_attn_mask_dropout_p_0_2_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_3D_input_dim_2D_attn_mask_dropout_p_0_5_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_transformers_xpu.py|test_scaled_dot_product_attention_3D_input_dim_2D_attn_mask_dropout_p_0_2_xpu | oneDNN issues; Double and complex datatype matmul is not supported in oneDNN; https://github.com/intel/torch-xpu-ops/issues/253
test_modules_xpu.py|test_grad_nn_MultiheadAttention_eval_mode_xpu_float64 | oneDNN issues; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_modules_xpu.py|test_grad_nn_MultiheadAttention_train_mode_xpu_float64 | oneDNN issues; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_modules_xpu.py|test_gradgrad_nn_MultiheadAttention_eval_mode_xpu_float64 | oneDNN issues; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_modules_xpu.py|test_gradgrad_nn_MultiheadAttention_train_mode_xpu_float64 | oneDNN issues; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_modules_xpu.py|test_cpu_gpu_parity_nn_ConvTranspose1d_xpu_complex32 | Unexpected success:
test_modules_xpu.py|test_cpu_gpu_parity_nn_ConvTranspose2d_xpu_complex32 | Unexpected success:
test_modules_xpu.py|test_to_nn_BatchNorm1d_eval_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_BatchNorm1d_train_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_BatchNorm2d_eval_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_BatchNorm2d_train_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_BatchNorm3d_eval_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_BatchNorm3d_train_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_Bilinear_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_Conv1d_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_Conv2d_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_Conv3d_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_ConvTranspose1d_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_ConvTranspose2d_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_ConvTranspose3d_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_Embedding_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_GRUCell_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_GRU_eval_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_GRU_train_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_GroupNorm_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_LSTMCell_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_LSTM_eval_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_LSTM_train_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_LayerNorm_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_Linear_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_MultiheadAttention_eval_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_MultiheadAttention_train_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_PReLU_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_RMSNorm_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_RNNCell_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_RNN_eval_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_RNN_train_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_TransformerDecoderLayer_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_TransformerEncoderLayer_eval_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_TransformerEncoderLayer_train_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_TransformerEncoder_eval_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_TransformerEncoder_train_mode_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_to_nn_Transformer_swap_True_set_grad_True_xpu_float32 | CPU fallback fails; RuntimeError: view size is not compatible with input tensor's size and stride (at least one dimension spans across two contiguous subspaces). Use .reshape(...) instead.; AssertionError: False is not true
test_modules_xpu.py|test_memory_format_nn_Conv2d_xpu_float64 | Unexpected succuss
test_modules_xpu.py|test_memory_format_nn_ConvTranspose2d_xpu_float64 | Unexpected succuss
test_modules_xpu.py|test_memory_format_nn_LazyConv2d_xpu_float64 | Unexpected succuss
test_modules_xpu.py|test_memory_format_nn_LazyConvTranspose2d_xpu_float64 | Unexpected succuss
test_nn_xpu.py|test_type | AttributeError: module 'torch.xpu' has no attribute 'FloatTensor'
test_nn_xpu.py|test_cudnn_weight_format | rnn fallback to cpu
test_nn_xpu.py|test_TransformerEncoderLayer_empty_xpu | oneDNN issues; AssertionError: MultiheadAttention does not support NestedTensor outside of its fast path. The fast path was not hit because some Tensor argument's device is neither one of cpu, cuda or privateuseone
test_nn_xpu.py|test_transformerencoderlayer_xpu_float16 | oneDNN issues; AssertionError: MultiheadAttention does not support NestedTensor outside of its fast path. The fast path was not hit because some Tensor argument's device is neither one of cpu, cuda or privateuseone
test_nn_xpu.py|test_transformerencoderlayer_xpu_float32 | oneDNN issues; AssertionError: MultiheadAttention does not support NestedTensor outside of its fast path. The fast path was not hit because some Tensor argument's device is neither one of cpu, cuda or privateuseone
test_nn_xpu.py|test_transformerencoderlayer_xpu_float64 | oneDNN issues; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_nn_xpu.py|test_upsamplingNearest2d_launch_fail_xpu | Unexpected success: CUDA only test case, launch grid_y == 2**16 (larger than CUDA maximum y-dimension limit 65535) and expect fail.; SYCL don't have this limitation and hence can pass.
test_nn_xpu.py|test_ctc_loss_cudnn_xpu | want "xpu" in function name
test_nn_xpu.py|test_ctc_loss_cudnn_tensor | want "xpu" in function name
test_nn_xpu.py|test_ReflectionPad2d_large_deterministic_xpu | RuntimeError: reflection_pad2d_backward_xpu does not have a deterministic implementation, but you set 'torch.use_deterministic_algorithms(True)'.
test_nn_xpu.py|test_layer_norm_backwards_eps | x_cuda = x.clone().detach().to("cuda").requires_grad_(): Torch not compiled with CUDA enabled
test_autograd_xpu.py|test_profiler_emit_nvtx_xpu | AttributeError: module 'torch.xpu' has no attribute
test_autograd_xpu.py|test_mv_grad_stride_0_xpu | Double and complex datatype matmul is not supported in oneDNN
test_autograd_xpu.py|test_checkpointing_without_reentrant_dataparallel | module 'torch._C' has no attribute '_scatter'
test_autograd_xpu.py|test_dataparallel_saved_tensors_hooks | module 'torch._C' has no attribute '_scatter'
test_view_ops_xpu.py|test_flatten_xpu | Need quantization support, NotImplementedError: Could not run 'aten::_empty_affine_quantized' with arguments from the 'QuantizedXPU' backend.
test_view_ops_xpu.py|test_ravel_xpu | Need quantization support, NotImplementedError: Could not run 'aten::_empty_affine_quantized' with arguments from the 'QuantizedXPU' backend.
test_shape_ops_xpu.py|test_flip_xpu_float32 | Need quantization support.; https://github.com/intel/torch-xpu-ops/issues/275; NotImplementedError: Could not run 'aten::empty_quantized' with arguments from the 'QuantizedXPU' backend.
test_linalg_xpu.py|test_tensordot_out_kernel_errors_with_autograd_xpu_float32 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_addmm_gelu_xpu_float64 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_addmm_relu_xpu_float64 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_addmm_sizes_xpu_float64 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_addmm_xpu_float64 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_baddbmm_xpu_float64 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_einsum_random_xpu_float64 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_lobpcg_basic_xpu_float64 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_lobpcg_ortho_xpu_float64 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_pca_lowrank_xpu | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_svd_lowrank_xpu_float64 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_linalg_lstsq_input_checks_xpu_float32 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_linalg_lstsq_input_checks_xpu_float64 | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_dot_invalid_args_xpu | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test_vdot_invalid_args_xpu | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|test__int_mm_errors_xpu | Summary:; RuntimeError: Double and complex datatype matmul is not supported in oneDNN
test_linalg_xpu.py|_tunableop_ | https://github.com/intel/torch-xpu-ops/issues/814; xpu does not have '_cuda_tunableop_is_enabled' API
test_linalg_xpu.py|test_matmul_small_brute_force_tunableop_xpu_float16 | https://github.com/intel/torch-xpu-ops/issues/814; xpu does not have '_cuda_tunableop_is_enabled' API
test_linalg_xpu.py|test_matmul_small_brute_force_tunableop_xpu_float32 | https://github.com/intel/torch-xpu-ops/issues/814; xpu does not have '_cuda_tunableop_is_enabled' API
test_linalg_xpu.py|test_matmul_small_brute_force_tunableop_xpu_float64 | https://github.com/intel/torch-xpu-ops/issues/814; xpu does not have '_cuda_tunableop_is_enabled' API
test_linalg_xpu.py|test_matmul_offline_tunableop_xpu_float16 | https://github.com/intel/torch-xpu-ops/issues/814; xpu does not have '_cuda_tunableop_is_enabled' API
test_linalg_xpu.py|test_bmm_tunableop_rocm_xpu_float32 | XPU does not support tunable.
test_linalg_xpu.py|test_numeric_check_leak_tunableop_rocm_xpu_float32 | XPU does not support tunable.
test_linalg_xpu.py|test_dump_results_on_exit_tunableop_xpu_float32 | XPU does not support tunable.
test_linalg_xpu.py|test_rotating_buffer_tunableop_xpu_float32 | XPU does not support tunable.
test_linalg_xpu.py|test_gemm_bias_tunableop_xpu_bfloat16 | XPU does not support tunable.
